config,split_id,split_seed,group,task_local_idx,episode,success,return,steps,first_success_step,run_name,train_seed,total_timesteps,model_path
base_push,2,75,train,18,0,1.0,51.6206020343138,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,19,0,1.0,435.1237856766917,67,67,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,20,0,1.0,196.9163244345932,41,41,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,21,0,1.0,242.64178034820685,47,47,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,22,0,1.0,214.87262622422907,44,44,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,23,0,1.0,224.50573924321162,46,46,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,24,0,1.0,224.6177040694276,44,44,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,25,0,1.0,162.97758988675912,47,47,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,26,0,1.0,206.92141503871989,43,43,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,27,0,1.0,2167.713390071345,242,242,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,28,0,1.0,128.44263651487174,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,29,0,1.0,198.714037029397,45,45,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,30,0,1.0,584.5541666715319,81,81,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,31,0,1.0,186.9269614706469,42,42,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,32,0,1.0,2001.8473161169932,227,227,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,33,0,0.0,57.949547591743986,500,nan,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,34,0,0.0,463.6669691382576,500,nan,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,35,0,1.0,210.70580897226856,44,44,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,36,0,1.0,178.92638667781245,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,37,0,1.0,195.93927376521123,41,41,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,38,0,1.0,162.63740885938316,41,41,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,39,0,1.0,148.6402304574857,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,40,0,1.0,151.49498364363586,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,41,0,1.0,172.4620429807449,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,42,0,1.0,156.2445129593826,36,36,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,43,0,1.0,225.58216336942553,48,48,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,train,44,0,1.0,168.52719525895355,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,0,0,1.0,179.3345712816579,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,0,1,1.0,179.3345712816579,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,0,2,1.0,179.3345712816579,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,0,3,1.0,179.3345712816579,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,0,4,1.0,179.3345712816579,39,39,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,1,0,1.0,176.36261910182708,40,40,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,1,1,1.0,176.36261910182708,40,40,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,1,2,1.0,176.36261910182708,40,40,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,1,3,1.0,176.36261910182708,40,40,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,1,4,1.0,176.36261910182708,40,40,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,2,0,1.0,174.53801737420065,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,2,1,1.0,174.53801737420065,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,2,2,1.0,174.53801737420065,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,2,3,1.0,174.53801737420065,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,2,4,1.0,174.53801737420065,38,38,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,3,0,1.0,119.23654891835247,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,3,1,1.0,119.23654891835247,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,3,2,1.0,119.23654891835247,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,3,3,1.0,119.23654891835247,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,3,4,1.0,119.23654891835247,32,32,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,4,0,1.0,148.31627209067972,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,4,1,1.0,148.31627209067972,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,4,2,1.0,148.31627209067972,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,4,3,1.0,148.31627209067972,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
base_push,2,75,test,4,4,1.0,148.31627209067972,35,35,ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000\ppo_push-v3_base_push_split2_splitseed75_trainseed11_6000000_final.zip
careful_push,0,67,train,0,0,1.0,140.0836640311019,35,35,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,1,0,1.0,141.95220768401109,35,35,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,2,0,1.0,221.40642239600822,45,45,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,3,0,1.0,177.54906351803288,39,39,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,4,0,0.0,662.3978235484243,500,nan,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,5,0,1.0,166.54682399147003,37,37,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,6,0,1.0,209.68494756940217,43,43,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,7,0,1.0,122.33907147887737,32,32,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,8,0,1.0,84.95962386768208,30,30,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,9,0,1.0,156.34824434122558,37,37,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,10,0,1.0,152.55437136112374,37,37,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,11,0,1.0,145.80617728615158,34,34,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,12,0,1.0,108.11102665739492,30,30,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,13,0,1.0,110.21715446158326,30,30,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,14,0,1.0,116.83179108565375,31,31,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,15,0,1.0,96.54516960588066,28,28,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,16,0,1.0,191.14870328696284,41,41,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,17,0,1.0,190.405179734937,40,40,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,18,0,1.0,147.06251361346065,35,35,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,19,0,1.0,171.45052361245146,38,38,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,20,0,1.0,161.8505689253562,38,38,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,21,0,1.0,102.35839380296859,29,29,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,22,0,1.0,119.47230973942267,32,32,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,23,0,1.0,140.1593881111482,35,35,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,24,0,1.0,142.41777171508747,42,42,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,25,0,1.0,317.6118673844548,55,55,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,26,0,1.0,162.41909102547825,38,38,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,27,0,1.0,161.1693510886886,36,36,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,28,0,1.0,162.71758533867882,38,38,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,29,0,1.0,125.38793162950257,35,35,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,30,0,1.0,319.9817429537109,55,55,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,31,0,1.0,146.76464993118591,34,34,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,32,0,1.0,219.29488911256428,44,44,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,33,0,1.0,180.05369099917306,39,39,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,34,0,1.0,186.09538654350254,40,40,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,35,0,1.0,202.3393948435032,42,42,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,36,0,1.0,185.03694430673997,40,40,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
careful_push,0,67,train,37,0,1.0,166.69301165007928,38,38,ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000,11,6000000,push_v3_ppo_split_runs\models\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000\ppo_push-v3_careful_push_split0_splitseed67_trainseed11_6000000_final.zip
